utterance_id,ds_split,ds_index,speaker,l1,group,track,target_label,target_idx,duration_sec,split
844,validation,844,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,12.19,cal
846,validation,846,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.66,cal
848,validation,848,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.18,cal
850,validation,850,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.51,cal
854,validation,854,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,9.37,cal
864,validation,864,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,9.91,cal
872,validation,872,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,2.14,cal
880,validation,880,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,2.65,cal
884,validation,884,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.0,cal
888,validation,888,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,2.17,cal
894,validation,894,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.31,cal
900,validation,900,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,27.85,cal
902,validation,902,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,6.52,cal
904,validation,904,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.4,cal
906,validation,906,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,7.45,cal
912,validation,912,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,31.33,cal
914,validation,914,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,7.3,cal
916,validation,916,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,15.43,cal
918,validation,918,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.08,cal
920,validation,920,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.86,cal
922,validation,922,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.04,cal
924,validation,924,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.02,cal
926,validation,926,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,11.02,cal
928,validation,928,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.51,cal
930,validation,930,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,17.53,cal
932,validation,932,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.85,cal
934,validation,934,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,9.43,cal
936,validation,936,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.87,cal
938,validation,938,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,22.66,cal
942,validation,942,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,4.42,cal
944,validation,944,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,8.98,cal
946,validation,946,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,14.83,cal
948,validation,948,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,12.79,cal
950,validation,950,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,4.63,cal
952,validation,952,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,11.89,cal
954,validation,954,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,14.68,cal
956,validation,956,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,4.09,cal
958,validation,958,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.29,cal
960,validation,960,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,17.89,cal
964,validation,964,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.64,cal
966,validation,966,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,12.55,cal
968,validation,968,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,6.97,cal
970,validation,970,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,6.16,cal
972,validation,972,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.74,cal
974,validation,974,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,10.27,cal
976,validation,976,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,9.07,cal
978,validation,978,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,6.4,cal
980,validation,980,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,12.58,cal
982,validation,982,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,2.65,cal
984,validation,984,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.73,cal
996,validation,996,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,3.49,cal
1000,validation,1000,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,1.57,cal
1006,validation,1006,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,2.86,cal
1008,validation,1008,EDACC-C01-A,Maltese,OOV-aggregate,B,,-1,5.64,cal
1010,validation,1010,EDACC-C11-B,Southern British English,england,A,england,0,29.26,cal
1016,validation,1016,EDACC-C11-B,Southern British English,england,A,england,0,12.34,cal
1018,validation,1018,EDACC-C11-B,Southern British English,england,A,england,0,5.32,cal
1020,validation,1020,EDACC-C11-B,Southern British English,england,A,england,0,12.34,cal
1024,validation,1024,EDACC-C11-B,Southern British English,england,A,england,0,10.78,cal
1026,validation,1026,EDACC-C11-B,Southern British English,england,A,england,0,4.54,cal
1028,validation,1028,EDACC-C11-B,Southern British English,england,A,england,0,3.43,cal
1030,validation,1030,EDACC-C11-B,Southern British English,england,A,england,0,10.93,cal
1032,validation,1032,EDACC-C11-B,Southern British English,england,A,england,0,5.32,cal
1034,validation,1034,EDACC-C11-B,Southern British English,england,A,england,0,3.37,cal
1042,validation,1042,EDACC-C11-B,Southern British English,england,A,england,0,1.12,cal
1044,validation,1044,EDACC-C11-B,Southern British English,england,A,england,0,2.89,cal
1048,validation,1048,EDACC-C11-B,Southern British English,england,A,england,0,3.46,cal
1050,validation,1050,EDACC-C11-B,Southern British English,england,A,england,0,2.41,cal
1056,validation,1056,EDACC-C11-B,Southern British English,england,A,england,0,3.04,cal
1058,validation,1058,EDACC-C11-B,Southern British English,england,A,england,0,1.15,cal
1064,validation,1064,EDACC-C11-B,Southern British English,england,A,england,0,1.24,cal
1066,validation,1066,EDACC-C11-B,Southern British English,england,A,england,0,18.13,cal
1068,validation,1068,EDACC-C11-B,Southern British English,england,A,england,0,35.38,cal
1070,validation,1070,EDACC-C11-B,Southern British English,england,A,england,0,20.56,cal
1072,validation,1072,EDACC-C11-B,Southern British English,england,A,england,0,17.65,cal
1074,validation,1074,EDACC-C11-B,Southern British English,england,A,england,0,7.06,cal
1076,validation,1076,EDACC-C11-B,Southern British English,england,A,england,0,3.16,cal
1078,validation,1078,EDACC-C11-B,Southern British English,england,A,england,0,2.41,cal
1082,validation,1082,EDACC-C11-B,Southern British English,england,A,england,0,2.08,cal
1086,validation,1086,EDACC-C11-B,Southern British English,england,A,england,0,3.61,cal
1088,validation,1088,EDACC-C11-B,Southern British English,england,A,england,0,7.0,cal
1094,validation,1094,EDACC-C11-B,Southern British English,england,A,england,0,1.27,cal
1098,validation,1098,EDACC-C11-B,Southern British English,england,A,england,0,15.55,cal
1100,validation,1100,EDACC-C11-B,Southern British English,england,A,england,0,25.33,cal
1102,validation,1102,EDACC-C11-B,Southern British English,england,A,england,0,1.93,cal
1108,validation,1108,EDACC-C11-B,Southern British English,england,A,england,0,15.07,cal
1110,validation,1110,EDACC-C11-B,Southern British English,england,A,england,0,4.27,cal
1112,validation,1112,EDACC-C11-B,Southern British English,england,A,england,0,5.92,cal
1114,validation,1114,EDACC-C11-B,Southern British English,england,A,england,0,8.47,cal
1118,validation,1118,EDACC-C11-B,Southern British English,england,A,england,0,7.81,cal
1120,validation,1120,EDACC-C11-B,Southern British English,england,A,england,0,17.35,cal
1122,validation,1122,EDACC-C11-B,Southern British English,england,A,england,0,9.52,cal
1124,validation,1124,EDACC-C11-B,Southern British English,england,A,england,0,13.63,cal
1126,validation,1126,EDACC-C11-B,Southern British English,england,A,england,0,12.07,cal
1130,validation,1130,EDACC-C11-B,Southern British English,england,A,england,0,12.64,cal
1132,validation,1132,EDACC-C11-B,Southern British English,england,A,england,0,16.72,cal
1134,validation,1134,EDACC-C11-B,Southern British English,england,A,england,0,4.36,cal
1138,validation,1138,EDACC-C11-B,Southern British English,england,A,england,0,3.28,cal
1140,validation,1140,EDACC-C11-B,Southern British English,england,A,england,0,1.51,cal
1144,validation,1144,EDACC-C11-B,Southern British English,england,A,england,0,2.98,cal
1146,validation,1146,EDACC-C11-B,Southern British English,england,A,england,0,5.14,cal
1148,validation,1148,EDACC-C11-B,Southern British English,england,A,england,0,1.81,cal
1150,validation,1150,EDACC-C11-B,Southern British English,england,A,england,0,16.57,cal
1152,validation,1152,EDACC-C11-B,Southern British English,england,A,england,0,7.78,cal
1352,validation,1352,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.45,cal
1354,validation,1354,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.65,cal
1358,validation,1358,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,33.1,cal
1364,validation,1364,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.6,cal
1366,validation,1366,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,12.16,cal
1368,validation,1368,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,11.41,cal
1374,validation,1374,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.3,cal
1378,validation,1378,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,9.01,cal
1380,validation,1380,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,12.55,cal
1382,validation,1382,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.58,cal
1389,validation,1389,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.99,cal
1391,validation,1391,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.89,cal
1393,validation,1393,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,7.93,cal
1395,validation,1395,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.3,cal
1397,validation,1397,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.21,cal
1401,validation,1401,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,36.07,cal
1403,validation,1403,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.48,cal
1405,validation,1405,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.44,cal
1407,validation,1407,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,8.59,cal
1409,validation,1409,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,7.36,cal
1411,validation,1411,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.59,cal
1413,validation,1413,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.58,cal
1415,validation,1415,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,3.37,cal
1417,validation,1417,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.39,cal
1419,validation,1419,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,7.63,cal
1421,validation,1421,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.5,cal
1425,validation,1425,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,12.01,cal
1427,validation,1427,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.4,cal
1429,validation,1429,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.6,cal
1431,validation,1431,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.32,cal
1435,validation,1435,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.64,cal
1437,validation,1437,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.5,cal
1439,validation,1439,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.51,cal
1443,validation,1443,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.86,cal
1445,validation,1445,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.8,cal
1447,validation,1447,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,15.94,cal
1449,validation,1449,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,14.23,cal
1451,validation,1451,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.99,cal
1453,validation,1453,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,27.31,cal
1457,validation,1457,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.68,cal
1467,validation,1467,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,3.67,cal
1469,validation,1469,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.26,cal
1473,validation,1473,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.33,cal
1477,validation,1477,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.51,cal
1479,validation,1479,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.21,cal
1496,validation,1496,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.32,cal
1500,validation,1500,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.3,cal
1502,validation,1502,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.35,cal
1504,validation,1504,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.15,cal
1506,validation,1506,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.06,cal
1508,validation,1508,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.15,cal
1520,validation,1520,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.23,cal
1524,validation,1524,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.27,cal
1526,validation,1526,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,7.39,cal
1532,validation,1532,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,7.06,cal
1534,validation,1534,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.51,cal
1536,validation,1536,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,14.38,cal
1538,validation,1538,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,8.23,cal
1539,validation,1539,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.32,cal
1541,validation,1541,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,14.23,cal
1543,validation,1543,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.15,cal
1547,validation,1547,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,23.38,cal
1551,validation,1551,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,15.13,cal
1553,validation,1553,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.65,cal
1555,validation,1555,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,10.0,cal
1557,validation,1557,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.87,cal
1559,validation,1559,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,3.7,cal
1563,validation,1563,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,15.13,cal
1565,validation,1565,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.01,cal
1567,validation,1567,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.58,cal
1569,validation,1569,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.41,cal
1571,validation,1571,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,10.42,cal
1573,validation,1573,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,12.04,cal
1577,validation,1577,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.13,cal
1579,validation,1579,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,14.23,cal
1587,validation,1587,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,5.98,cal
1589,validation,1589,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.84,cal
1591,validation,1591,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.25,cal
1593,validation,1593,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,16.15,cal
1595,validation,1595,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,3.34,cal
1603,validation,1603,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,16.78,cal
1605,validation,1605,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,11.35,cal
1607,validation,1607,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.27,cal
1611,validation,1611,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,2.47,cal
1613,validation,1613,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,11.02,cal
1615,validation,1615,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.37,cal
1619,validation,1619,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,4.63,cal
1621,validation,1621,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,11.65,cal
1623,validation,1623,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,6.07,cal
1625,validation,1625,EDACC-C14-B,Japanese,OOV-aggregate,B,,-1,1.55,cal
2337,validation,2337,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,15.92,cal
2339,validation,2339,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,31.99,cal
2343,validation,2343,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,7.21,cal
2345,validation,2345,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.08,cal
2349,validation,2349,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,5.29,cal
2351,validation,2351,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,7.54,cal
2353,validation,2353,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.31,cal
2355,validation,2355,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.58,cal
2357,validation,2357,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.59,cal
2359,validation,2359,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.48,cal
2361,validation,2361,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,8.44,cal
2363,validation,2363,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,8.92,cal
2371,validation,2371,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,6.85,cal
2373,validation,2373,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.09,cal
2377,validation,2377,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.58,cal
2381,validation,2381,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,15.31,cal
2387,validation,2387,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.74,cal
2391,validation,2391,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,14.62,cal
2393,validation,2393,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,6.37,cal
2395,validation,2395,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.7,cal
2399,validation,2399,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.52,cal
2403,validation,2403,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,13.6,cal
2405,validation,2405,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,8.5,cal
2409,validation,2409,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.98,cal
2417,validation,2417,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.51,cal
2419,validation,2419,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,5.89,cal
2425,validation,2425,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.75,cal
2431,validation,2431,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.0,cal
2441,validation,2441,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.93,cal
2449,validation,2449,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.89,cal
2451,validation,2451,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.62,cal
2455,validation,2455,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.81,cal
2463,validation,2463,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,4.3,cal
2465,validation,2465,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.48,cal
2467,validation,2467,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.89,cal
2473,validation,2473,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.03,cal
2483,validation,2483,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.09,cal
2485,validation,2485,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.3,cal
2489,validation,2489,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,5.08,cal
2491,validation,2491,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.3,cal
2493,validation,2493,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,8.44,cal
2495,validation,2495,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,10.15,cal
2497,validation,2497,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,21.04,cal
2499,validation,2499,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,19.39,cal
2501,validation,2501,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,10.09,cal
2503,validation,2503,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,7.66,cal
2505,validation,2505,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.38,cal
2507,validation,2507,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.24,cal
2511,validation,2511,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.81,cal
2513,validation,2513,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.72,cal
2515,validation,2515,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,4.66,cal
2517,validation,2517,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.14,cal
2519,validation,2519,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,17.95,cal
2521,validation,2521,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,8.95,cal
2523,validation,2523,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.85,cal
2525,validation,2525,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.78,cal
2527,validation,2527,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.77,cal
2529,validation,2529,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.45,cal
2531,validation,2531,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,4.78,cal
2533,validation,2533,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.76,cal
2537,validation,2537,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.91,cal
2539,validation,2539,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.55,cal
2541,validation,2541,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.18,cal
2543,validation,2543,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,10.48,cal
2551,validation,2551,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.13,cal
2553,validation,2553,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,7.24,cal
2555,validation,2555,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,21.82,cal
2557,validation,2557,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.02,cal
2559,validation,2559,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,10.21,cal
2561,validation,2561,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.31,cal
2571,validation,2571,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.05,cal
2577,validation,2577,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,7.6,cal
2579,validation,2579,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.56,cal
2597,validation,2597,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.28,cal
2607,validation,2607,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,13.09,cal
2609,validation,2609,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,5.65,cal
2617,validation,2617,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.27,cal
2621,validation,2621,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,11.38,cal
2633,validation,2633,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.16,cal
2647,validation,2647,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.32,cal
2663,validation,2663,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,1.18,cal
2665,validation,2665,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,4.51,cal
2671,validation,2671,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.35,cal
2681,validation,2681,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,6.67,cal
2683,validation,2683,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,12.22,cal
2685,validation,2685,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,3.34,cal
2687,validation,2687,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,2.59,cal
2689,validation,2689,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,20.83,cal
2691,validation,2691,EDACC-C22-A,Bulgarian,Bulgarian,B,,-1,10.03,cal
